Link,Price,Address,Bedrooms,Bathrooms,Size,Lot
https://www.realtor.com/realestateandhomes-detail/Residence-4_Meadowlands_163-Cardini-Lane_Lincoln_CA_95648_P417000607390,"From$600,990","Meadowlands 163 Cardini Lane, Lincoln, CA 95648",4bed,3bath,"2,527sqft",None
https://www.realtor.com/realestateandhomes-detail/2875-Hood-Ave_Paskenta_CA_96074_M21460-37760,"$189,000 ","2875 Hood Ave, Paskenta, CA 96074",3bed,1bath,"1,008sqft",None
https://www.realtor.com/realestateandhomes-detail/8107-Engineers-Rd_Julian_CA_92036_M21518-78030,"$399,000 ","8107 Engineers Rd, Julian, CA 92036",1bed,2bath,960sqft,1.87acre lot
https://www.realtor.com/realestateandhomes-detail/9902-Jamacha-Blvd-Spc-183_Spring-Valley_CA_91977_M29179-74644,"$167,500 ","9902 Jamacha Blvd Spc 183, Spring Valley, CA 91977",3bed,2bath,"1,040sqft","3,000sqft lot"
https://www.realtor.com/realestateandhomes-detail/66924-Granada-Ave_Desert-Hot-Springs_CA_92240_M22198-04886,"$250,000 ","66924 Granada Ave, Desert Hot Springs, CA 92240",2bed,2bath,"1,164sqft","6,534sqft lot"
https://www.realtor.com/realestateandhomes-detail/6000-E-Brundage-Ln-Spc-34_Bakersfield_CA_93307_M27793-93272,"$45,000 ","6000 E Brundage Ln Spc 34, Bakersfield, CA 93307",2bed,2bath,None,None
https://www.realtor.com/realestateandhomes-detail/3542-W-Escalon-Ave_Fresno_CA_93711_M26738-91617,"$391,500 ","3542 W Escalon Ave, Fresno, CA 93711",3bed,2bath,"1,603sqft","6,820sqft lot"
https://www.realtor.com/realestateandhomes-detail/1976-Expedition-Way_Sacramento_CA_95832_M13269-23419,"$465,000 ","1976 Expedition Way, Sacramento, CA 95832",4bed,2bath,"1,800sqft","6,255sqft lot"
https://www.realtor.com/realestateandhomes-detail/3005-N-Inyo-St_Bakersfield_CA_93305_M17085-55897,"$195,000 ","3005 N Inyo St, Bakersfield, CA 93305",2bed,1bath,"1,370sqft","3,049sqft lot"
https://www.realtor.com/realestateandhomes-detail/960-Geneva-Dr_Lemoore_CA_93245_M26854-35897,"$370,000 ","960 Geneva Dr, Lemoore, CA 93245",3bed,2bath,"1,500sqft",0.3acre lot
https://www.realtor.com/realestateandhomes-detail/18815-Black-Oak-Rd_Sonora_CA_95370_M15372-52766,"$339,000 ","18815 Black Oak Rd, Sonora, CA 95370",2bed,1.5bath,"1,080sqft",2.9acre lot
https://www.realtor.com/realestateandhomes-detail/25090-Glen-Rd_Idyllwild_CA_92549_M19333-72644,"$657,000 ","25090 Glen Rd, Idyllwild, CA 92549",3bed,3bath,"2,089sqft",0.27acre lot
https://www.realtor.com/realestateandhomes-detail/38632-Lemsford-Ave_Palmdale_CA_93550_M22066-22708,"$380,000 ","38632 Lemsford Ave, Palmdale, CA 93550",4bed,2bath,"1,278sqft","7,246sqft lot"
https://www.realtor.com/realestateandhomes-detail/26880-Filly-Ct_Corona_CA_92883_M17208-48033,"$609,900 ","26880 Filly Ct, Corona, CA 92883",4bed,2.5bath,"1,748sqft",0.33acre lot
https://www.realtor.com/realestateandhomes-detail/750-Balboa-Ct_Galt_CA_95632_M23914-49524,"$599,000 ","750 Balboa Ct, Galt, CA 95632",4bed,3bath,"2,431sqft","9,300sqft lot"
https://www.realtor.com/realestateandhomes-detail/235-Hartford-Dr_Lodi_CA_95240_M28276-31178,"$495,000 ","235 Hartford Dr, Lodi, CA 95240",3bed,2bath,"1,608sqft","5,990sqft lot"
https://www.realtor.com/realestateandhomes-detail/555-Vallombrosa-Ave-Apt-88_Chico_CA_95926_M28810-29024,"$199,000 ","555 Vallombrosa Ave Apt 88, Chico, CA 95926",1bed,1bath,702sqft,871sqft lot
https://www.realtor.com/realestateandhomes-detail/620-Green-River-St_Oxnard_CA_93036_M26222-92225,"$499,000 ","620 Green River St, Oxnard, CA 93036",3bed,2.5bath,"1,519sqft",None
https://www.realtor.com/realestateandhomes-detail/11825-Arliss-Way_Grand-Terrace_CA_92313_M27414-34656,"$529,988 ","11825 Arliss Way, Grand Terrace, CA 92313",3bed,2bath,"2,243sqft",0.24acre lot
https://www.realtor.com/realestateandhomes-detail/9255-N-Magnolia-Ave-Spc-237_Santee_CA_92071_M10246-90327,"$265,000 ","9255 N Magnolia Ave Spc 237, Santee, CA 92071",2bed,2bath,"1,152sqft",None
https://www.realtor.com/realestateandhomes-detail/1430-E-Foothill-Blvd_Glendora_CA_91741_M16612-75596,"$579,000 ","1430 E Foothill Blvd, Glendora, CA 91741",2bed,3bath,"1,489sqft",1.86acre lot
https://www.realtor.com/realestateandhomes-detail/1404-N-Central-Ave_Modesto_CA_95351_M11405-90925,"$689,000 ","1404 N Central Ave, Modesto, CA 95351",7bed,3bath,"2,725sqft",0.67acre lot
https://www.realtor.com/realestateandhomes-detail/15535-Lofty-Trail-Ct_San-Diego_CA_92127_M18138-64559,"$885,000 ","15535 Lofty Trail Ct, San Diego, CA 92127",4bed,2.5bath,"1,832sqft","5,754sqft lot"
https://www.realtor.com/realestateandhomes-detail/19-Calle-Tamara_San-Clemente_CA_92673_M29536-69515,"$3,100,000 ","19 Calle Tamara, San Clemente, CA 92673",7bed,5.5+bath,"5,293sqft","9,786sqft lot"
https://www.realtor.com/realestateandhomes-detail/39372-Cedar-Dell-Rd_Fawnskin_CA_92333_M16570-58889,"$275,000 ","39372 Cedar Dell Rd, Fawnskin, CA 92333",1bed,1.5bath,711sqft,"6,500sqft lot"
https://www.realtor.com/realestateandhomes-detail/7342-Bay-Ave_California-City_CA_93505_M26615-52769,"$295,000 ","7342 Bay Ave, California City, CA 93505",4bed,3bath,"1,734sqft","7,841sqft lot"
https://www.realtor.com/realestateandhomes-detail/1291-Graeagle-Johnsville-Rd-A1_Blairsden_CA_96103_M91326-98681,"$189,000 ","1291 Graeagle Johnsville Rd # A14, Blairsden, CA 96103",2bed,2bath,938sqft,"2,178sqft lot"
https://www.realtor.com/realestateandhomes-detail/38077-Rabbit-Springs-Rd_Lucerne-Valley_CA_92356_M15097-86052,"$579,000 ","38077 Rabbit Springs Rd, Lucerne Valley, CA 92356",4bed,3bath,"2,342sqft",5acre lot
https://www.realtor.com/realestateandhomes-detail/802-Oakhill-Way_Rio-Vista_CA_94571_M20953-62378,"$389,000 ","802 Oakhill Way, Rio Vista, CA 94571",2bed,2bath,"1,139sqft","5,937sqft lot"
https://www.realtor.com/realestateandhomes-detail/3328-Ren-Way_Madera_CA_93637_M17439-95991,"$299,900 ","3328 Ren Way, Madera, CA 93637",4bed,2bath,"1,307sqft","6,006sqft lot"
https://www.realtor.com/realestateandhomes-detail/1357-Sundance-Dr_Plumas-Lake_CA_95961_M22197-52762,"$575,000 ","1357 Sundance Dr, Plumas Lake, CA 95961",3bed,2bath,"2,432sqft",0.23acre lot
https://www.realtor.com/realestateandhomes-detail/208-E-Cameron-St_Hanford_CA_93230_M20967-83009,"$215,000 ","208 E Cameron St, Hanford, CA 93230",5bed,1.5bath,"1,494sqft","5,310sqft lot"
https://www.realtor.com/realestateandhomes-detail/2609-Angela-Way_Bakersfield_CA_93306_M27498-40862,"$299,999 ","2609 Angela Way, Bakersfield, CA 93306",4bed,2bath,"1,600sqft","7,413sqft lot"
https://www.realtor.com/realestateandhomes-detail/12813-7th-St-Spc-11_Yucaipa_CA_92399_M27473-66084,"$65,000 ","12813 7th St Spc 11, Yucaipa, CA 92399",2bed,2bath,"1,556sqft",None
https://www.realtor.com/realestateandhomes-detail/2549-Saint-Elmo-Dr_San-Bernardino_CA_92410_M25282-70316,"$389,900 ","2549 Saint Elmo Dr, San Bernardino, CA 92410",3bed,2bath,"1,227sqft","7,245sqft lot"
https://www.realtor.com/realestateandhomes-detail/2222-Buttermilk-Ln_Arcata_CA_95521_M22408-63750,"$370,000 ","2222 Buttermilk Ln, Arcata, CA 95521",2bed,1bath,"1,068sqft",None
https://www.realtor.com/realestateandhomes-detail/15131-S-Gibson-Ave_Compton_CA_90221_M25179-49912,"$390,000 ","15131 S Gibson Ave, Compton, CA 90221",3bed,1bath,"1,032sqft","4,222sqft lot"
https://www.realtor.com/realestateandhomes-detail/24648-Bernard-Dr_Crestline_CA_92325_M24360-15951,"$440,000 ","24648 Bernard Dr, Crestline, CA 92325",3bed,1.5bath,"1,486sqft","7,400sqft lot"
https://www.realtor.com/realestateandhomes-detail/8624-Oldwoods-Way_Sacramento_CA_95828_M23262-51306,"$449,999 ","8624 Oldwoods Way, Sacramento, CA 95828",4bed,2bath,"1,381sqft","5,711sqft lot"
https://www.realtor.com/realestateandhomes-detail/9012-Willamette-Ct_Bakersfield_CA_93312_M11233-64247,"$460,000 ","9012 Willamette Ct, Bakersfield, CA 93312",5bed,2bath,"1,944sqft","7,405sqft lot"
https://www.realtor.com/realestateandhomes-detail/624-Heirloom-Pl_King-City_CA_93930_M29160-35225,"$499,000 ","624 Heirloom Pl, King City, CA 93930",3bed,2.5bath,"1,536sqft","4,080sqft lot"
https://www.realtor.com/realestateandhomes-detail/10928-San-Miguel-Ave_Lynwood_CA_90262_M27632-71611,"$499,000 ","10928 San Miguel Ave, Lynwood, CA 90262",2bed,1bath,855sqft,"4,813sqft lot"
https://www.realtor.com/realestateandhomes-detail/Plan-1_Apricot-Grove_25941-Gading-Road_Hayward_CA_94544_P417000633687,Contact For Price,"Apricot Grove 25941 Gading Road, Hayward, CA 94544",3bed,2.5bath,"1,547sqft",None
https://www.realtor.com/realestateandhomes-detail/2411-Adirondack-Row-Unit-1_San-Diego_CA_92139_M18939-89454,"$405,000 ","2411 Adirondack Row Unit 1, San Diego, CA 92139",2bed,1bath,866sqft,3.92acre lot
https://www.realtor.com/realestateandhomes-detail/1933-Balsam-Ct_Lathrop_CA_95330_M14790-40212,"$735,000 ","1933 Balsam Ct, Lathrop, CA 95330",3bed,2.5bath,"2,129sqft","6,172sqft lot"
https://www.realtor.com/realestateandhomes-detail/16521-Grunion-8_Huntington-Beach_CA_92649_M28280-85125,"$450,000 ","16521 207 Grunion Unit 207, Huntington Beach, CA 92649",3bed,2bath,"1,272sqft",None
https://www.realtor.com/realestateandhomes-detail/7762-Lincoln-Ct_Fontana_CA_92336_M28067-17952,"$720,000 ","7762 Lincoln Ct, Fontana, CA 92336",6bed,3.5bath,"3,168sqft","9,346sqft lot"
https://www.realtor.com/realestateandhomes-detail/1930-Marina-Dr_Lathrop_CA_95330_M14953-62695,"$699,000 ","1930 Marina Dr, Lathrop, CA 95330",3bed,2.5bath,"2,129sqft","5,114sqft lot"
https://www.realtor.com/realestateandhomes-detail/205-Tennessee-St_Vallejo_CA_94590_M12951-55717,"$699,950 ","205 Tennessee St, Vallejo, CA 94590",None,None,None,None
https://www.realtor.com/realestateandhomes-detail/709-Holbrook-Ave_Simi-Valley_CA_93065_M29962-80723,"$729,900 ","709 Holbrook Ave, Simi Valley, CA 93065",3bed,2bath,"1,348sqft","8,263sqft lot"
https://www.realtor.com/realestateandhomes-detail/8988-Duncan-Rd_Phelan_CA_92371_M16289-62536,"$1,000,000 ","8988 Duncan Rd, Phelan, CA 92371",5bed,3bath,"3,064sqft",10acre lot
https://www.realtor.com/realestateandhomes-detail/Plan-42537A_Santolina_Cobalt-Drive-and-Mojave-Drive_VICTORVILLE_CA_92394_P417000630545,Contact For Price,"Santolina Cobalt Drive and Mojave Drive, VICTORVILLE, CA 92394",5bed,3bath,"2,537sqft",None
https://www.realtor.com/realestateandhomes-detail/5839-Cedarglen-Dr_Azusa_CA_91702_M17306-43014,"$529,900 ","5839 Cedarglen Dr, Azusa, CA 91702",3bed,1bath,947sqft,"5,884sqft lot"
https://www.realtor.com/realestateandhomes-detail/418-Hastings-St_Redlands_CA_92373_M22469-75610,"$724,988 ","418 Hastings St, Redlands, CA 92373",4bed,3bath,"2,173sqft","8,613sqft lot"
https://www.realtor.com/realestateandhomes-detail/5-Valore-Dr_Newport-Beach_CA_92657_M14622-51067,"$2,299,000 ","5 Valore Dr, Newport Coast, CA 92657",3bed,3bath,"2,126sqft",None
https://www.realtor.com/realestateandhomes-detail/18745-Park-Haven-Ln_Huntington-Beach_CA_92648_M27252-04008,"$965,000 ","18745 Park Haven Ln, Huntington Beach, CA 92648",3bed,2.5bath,"1,647sqft","2,306sqft lot"
https://www.realtor.com/realestateandhomes-detail/3422-Robin-St_San-Diego_CA_92115_M28338-70640,"$795,000 ","3422 Robins St, San Diego, CA 92115",4bed,3bath,"2,040sqft","5,600sqft lot"
https://www.realtor.com/realestateandhomes-detail/17530-Serene-Dr_Morgan-Hill_CA_95037_M20618-57820,"$900,000 ","17530 Serene Dr, Morgan Hill, CA 95037",4bed,2.5bath,"1,648sqft","3,364sqft lot"
https://www.realtor.com/realestateandhomes-detail/7323-Estrella-de-Mar-Rd-58_Carlsbad_CA_92009_M14907-96504,"$689,000 ","7323 Estrella De Mar Rd Unit 58, Carlsbad, CA 92009",2bed,2bath,"1,208sqft",None
https://www.realtor.com/realestateandhomes-detail/810-Schuman-Ln_Petaluma_CA_94952_M11871-76686,"$1,450,000 ","810 Schuman Ln, Petaluma, CA 94952",5bed,2bath,"2,480sqft",0.28acre lot
https://www.realtor.com/realestateandhomes-detail/21-Yale-Ct_San-Ramon_CA_94583_M25387-96278,"$1,200,000 ","21 Yale Ct, San Ramon, CA 94583",3bed,2bath,"1,518sqft","8,002sqft lot"
https://www.realtor.com/realestateandhomes-detail/29861-Hiddenwood_Laguna-Niguel_CA_92677_M11306-55562,"$1,199,000 ","29861 Hiddenwood, Laguna Niguel, CA 92677",3bed,2bath,"2,224sqft","6,825sqft lot"
https://www.realtor.com/realestateandhomes-detail/20276-Morgan-Valley-Rd_Lower-Lake_CA_95457_M92637-05437,"$800,000 ","20276 Morgan Valley Rd, Lower Lake, CA 95457",2bed,2bath,800sqft,71.01acre lot
https://www.realtor.com/realestateandhomes-detail/8-Patricia-Rd_Orinda_CA_94563_M20733-70551,"$2,300,000 ","8 Patricia Rd, Orinda, CA 94563",5bed,3.5bath,"2,513sqft","3,800sqft lot"
https://www.realtor.com/realestateandhomes-detail/188-W-Saint-James-St-Unit-10605_San-Jose_CA_95110_M93642-64111,"$699,900 ","188 W Saint James St Unit 10605, San Jose, CA 95110",1bed,1bath,819sqft,None
https://www.realtor.com/realestateandhomes-detail/9680-Peach-Ave_California-City_CA_93505_M25423-87657,"$224,000 ","9680 Peach Ave, California City, CA 93505",3bed,2bath,None,None
https://www.realtor.com/realestateandhomes-detail/15123-Tournament-Dr_Helendale_CA_92342_M26737-35398,"$279,000 ","15123 Tournament Dr, Helendale, CA 92342",2bed,2bath,"1,368sqft","7,800sqft lot"
https://www.realtor.com/realestateandhomes-detail/161-Pheasant-Run-Dr_Copperopolis_CA_95228_M27054-45567,"$399,900 ","161 Pheasant Run Dr, Copperopolis, CA 95228",3bed,2bath,"1,750sqft",0.25acre lot
https://www.realtor.com/realestateandhomes-detail/608-Longview-Dr_Blue-Jay_CA_92317_M12932-78110,"$415,000 ","608 Longview Dr, Blue Jay, CA 92317",3bed,2bath,"1,170sqft","8,640sqft lot"
https://www.realtor.com/realestateandhomes-detail/6122-Calle-Valencia-Unit-2B8_Rancho-Santa-Fe_CA_92067_M14616-41481,"$505,000 ","6122 Calle Valencia Unit 2B8, Rancho Santa Fe, CA 92067",3bed,3.5bath,"2,525sqft",None
https://www.realtor.com/realestateandhomes-detail/522-Willis-Ave_Madera_CA_93637_M21669-06140,"$259,900 ","522 Willis Ave, Madera, CA 93637",3bed,2.5bath,"1,990sqft","9,583sqft lot"
https://www.realtor.com/realestateandhomes-detail/43103-7th-St-E_Lancaster_CA_93535_M20517-71345,"$509,900 ","43103 7th St E, Lancaster, CA 93535",4bed,None,None,None
https://www.realtor.com/realestateandhomes-detail/72-Gay-Dr_Ventura_CA_93003_M16063-75953,"$224,999 ","72 Gay Dr Unit 72, Ventura, CA 93003",3bed,2bath,"1,600sqft","3,445sqft lot"
https://www.realtor.com/realestateandhomes-detail/3542-W-Escalon-Ave_Fresno_CA_93711_M26738-91617,"$391,500 ","3542 W Escalon Ave, Fresno, CA 93711",3bed,2bath,"1,603sqft","6,820sqft lot"
https://www.realtor.com/realestateandhomes-detail/44751-Andale-Ave_Lancaster_CA_93535_M24179-09230,"$369,900 ","44751 Andale Ave, Lancaster, CA 93535",4bed,2bath,"1,507sqft","7,118sqft lot"
https://www.realtor.com/realestateandhomes-detail/18815-Black-Oak-Rd_Sonora_CA_95370_M15372-52766,"$339,000 ","18815 Black Oak Rd, Sonora, CA 95370",2bed,1.5bath,"1,080sqft",2.9acre lot
https://www.realtor.com/realestateandhomes-detail/215-Antoni-Gln-Unit-1104_Escondido_CA_92025_M19077-58682,"$499,900 ","215 Antoni Gln Unit 1104, Escondido, CA 92025",2bed,2.5bath,"1,164sqft","7,831sqft lot"
https://www.realtor.com/realestateandhomes-detail/26880-Filly-Ct_Corona_CA_92883_M17208-48033,"$609,900 ","26880 Filly Ct, Corona, CA 92883",4bed,2.5bath,"1,748sqft",0.33acre lot
https://www.realtor.com/realestateandhomes-detail/5458-Tares-Cir_Elk-Grove_CA_95757_M26696-95973,"$425,000 ","5458 Tares Cir, Elk Grove, CA 95757",2bed,2bath,"1,728sqft",None
https://www.realtor.com/realestateandhomes-detail/1649-Stone-Edge-Cir-50_El-Cajon_CA_92021_M18404-28754,"$365,000 ","1649 Stone Edge Cir, El Cajon, CA 92021",2bed,1.5bath,"1,063sqft",None
https://www.realtor.com/realestateandhomes-detail/9255-N-Magnolia-Ave-Spc-237_Santee_CA_92071_M10246-90327,"$265,000 ","9255 N Magnolia Ave Spc 237, Santee, CA 92071",2bed,2bath,"1,152sqft",None
https://www.realtor.com/realestateandhomes-detail/3518-Stone-River-Cir_Stockton_CA_95219_M18766-93379,"$539,000 ","3518 Stone River Cir, Stockton, CA 95219",3bed,2bath,"1,661sqft","8,050sqft lot"
https://www.realtor.com/realestateandhomes-detail/216-E-Morningside-St_Long-Beach_CA_90805_M19067-05700,"$587,000 ","216 E Morningside St, Long Beach, CA 90805",2bed,1bath,"1,175sqft","4,500sqft lot"
https://www.realtor.com/realestateandhomes-detail/2717-Sagemill-Dr_Modesto_CA_95355_M20738-81757,"$575,000 ","2717 Sagemill Dr, Modesto, CA 95355",4bed,3bath,"2,196sqft","7,488sqft lot"
https://www.realtor.com/realestateandhomes-detail/741-Viila-Grove-Ave_Big-Bear-City_CA_92314_M27624-21679,"$625,000 ","741 Villa Grove Ave, Big Bear City, CA 92314",3bed,2bath,"1,484sqft","6,287sqft lot"
https://www.realtor.com/realestateandhomes-detail/15607-Caravelle-Ave_Fontana_CA_92336_M26683-67515,"$599,999 ","15607 Caravelle Ave, Fontana, CA 92336",4bed,2.5bath,"2,488sqft","6,215sqft lot"
https://www.realtor.com/realestateandhomes-detail/10995-White-Oak-Ln_Fontana_CA_92337_M16770-75438,"$625,000 ","10995 White Oak Ln, Fontana, CA 92337",4bed,3bath,"2,605sqft","5,250sqft lot"
https://www.realtor.com/realestateandhomes-detail/73375-Ironwood-St_Palm-Desert_CA_92260_M16725-17254,"$725,000 ","73375 Ironwood St, Palm Desert, CA 92260",2bed,2bath,"1,652sqft","5,663sqft lot"
https://www.realtor.com/realestateandhomes-detail/1918-Veneto-Way_Lincoln_CA_95648_M29324-67120,"$680,000 ","1818 Veneto Way, Lincoln, CA 95648",3bed,2bath,"2,278sqft","5,776sqft lot"
https://www.realtor.com/realestateandhomes-detail/5895-Friars-Rd-Apt-5208_San-Diego_CA_92110_M15240-58666,"$425,000 ","5895 Friars Rd Apt 5208, San Diego, CA 92110",1bed,1.5bath,959sqft,4.42acre lot
https://www.realtor.com/realestateandhomes-detail/19-Calle-Tamara_San-Clemente_CA_92673_M29536-69515,"$3,100,000 ","19 Calle Tamara, San Clemente, CA 92673",7bed,5.5+bath,"5,293sqft","9,786sqft lot"
https://www.realtor.com/realestateandhomes-detail/931-Kingston-Ln_Big-Bear-City_CA_92314_M20519-66082,"$575,000 ","931 Kingston Ln, Big Bear City, CA 92314",3bed,3bath,"1,890sqft","7,381sqft lot"
https://www.realtor.com/realestateandhomes-detail/834-W-Altadena-Dr_Altadena_CA_91001_M18258-69573,"$975,000 ","834 W Altadena Dr, Altadena, CA 91001",3bed,2bath,"1,755sqft","9,002sqft lot"
https://www.realtor.com/realestateandhomes-detail/349-La-Crosse-Ave_Santa-Rosa_CA_95409_M21757-48013,"$749,000 ","349 LA Crosse Ave, Santa Rosa, CA 95409",3bed,2.5bath,"1,454sqft","6,460sqft lot"
https://www.realtor.com/realestateandhomes-detail/6985-Rodling-Dr-Unit-C_San-Jose_CA_95138_M21353-08901,"$740,000 ","6985 Rodling Dr Unit C, San Jose, CA 95138",3bed,2.5bath,"1,129sqft",678sqft lot
https://www.realtor.com/realestateandhomes-detail/3033-Rheem-Ave_Richmond_CA_94804_M10034-42596,"$650,000 ","3033 Rheem Ave, Richmond, CA 94804",4bed,4bath,"1,906sqft","2,500sqft lot"
https://www.realtor.com/realestateandhomes-detail/1079-W-2nd-St_Santa-Ana_CA_92703_M19502-79553,"$670,000 ","1079 W 2nd St, Santa Ana, CA 92703",4bed,2bath,"1,152sqft","6,250sqft lot"
https://www.realtor.com/realestateandhomes-detail/505-Dos-Cerros-Corte_Arroyo-Grande_CA_93420_M13683-10166,"$995,000 ","505 Dos Cerros Corte, Arroyo Grande, CA 93420",3bed,2.5bath,"2,356sqft",0.35acre lot
https://www.realtor.com/realestateandhomes-detail/5625-Windsor-Way-Unit-310_Culver-City_CA_90230_M23058-16424,"$695,000 ","5625 Windsor Way Unit 310, Culver City, CA 90230",2bed,2bath,"1,073sqft",0.7acre lot
https://www.realtor.com/realestateandhomes-detail/1305-W-35th-Pl_Los-Angeles_CA_90007_M28221-16460,"$1,200,000 ","1305 W 35th Pl, Los Angeles, CA 90007",7bed,3bath,"2,288sqft","4,511sqft lot"
https://www.realtor.com/realestateandhomes-detail/5600-Ross-Branch-Rd_Sebastopol_CA_95472_M24941-07810,"$1,135,000 ","5600 Ross Branch Rd, Sebastopol, CA 95472",3bed,3bath,"1,531sqft",1acre lot
https://www.realtor.com/realestateandhomes-detail/6150-Buckingham-Pkwy-Unit-306_Culver-City_CA_90230_M23031-70542,"$720,000 ","6150 Buckingham Pkwy Unit 306, Culver City, CA 90230",2bed,2bath,"1,150sqft",0.61acre lot
https://www.realtor.com/realestateandhomes-detail/855-Golden-Park-Ave_San-Diego_CA_92106_M19438-09064,"$3,900,000 ","855 Golden Park Ave, San Diego, CA 92106",4bed,3.5bath,"3,270sqft","7,121sqft lot"
https://www.realtor.com/realestateandhomes-detail/815-Cardamom-Ct_Chula-Vista_CA_91910_M19541-99844,"$639,000 ","815 Cardamom Ct, Chula Vista, CA 91910",2bed,2bath,"1,677sqft",None
https://www.realtor.com/realestateandhomes-detail/1460-S-Orange-Grove-Ave_Los-Angeles_CA_90019_M16614-20043,"$1,999,900 ","1460 S Orange Grove Ave, Los Angeles, CA 90019",None,None,None,None
https://www.realtor.com/realestateandhomes-detail/705-El-Rio-St_Ukiah_CA_95482_M98748-50966,"$699,000 ","705 El Rio St, Ukiah, CA 95482",8bed,None,None,None
https://www.realtor.com/realestateandhomes-detail/2259-Mandeville-Canyon-Rd_Los-Angeles_CA_90049_M16781-26558,"$6,500,000 ","2259 Mandeville Canyon Rd, Los Angeles, CA 90049",4bed,4.5bath,"3,181sqft",0.83acre lot
https://www.realtor.com/realestateandhomes-detail/19600-Violette-Ct_Tehachapi_CA_93561_M18273-12306,"$499,900 ","19600 Violette Ct, Tehachapi, CA 93561",3bed,2.5bath,"3,090sqft",1.26acre lot
