Link,Price,Address,CA,Bedroom,Bathroom,Size,Lot,Garage Spaces,Source Property Type,Year Built,Levels or Stories,County,Pool Features:
https://www.realtor.com/realestateandhomes-detail/393-Winslow-Ave_Long-Beach_CA_90814_M23627-69453,930000,"393 Winslow Ave, Long Beach, CA 90814",CA 90814,2,2,1740,3295,2, Single Family Residence,1974, Two, Los Angeles,None
https://www.realtor.com/realestateandhomes-detail/1528-Berkeley-St-Apt-4_Santa-Monica_CA_90404_M28090-32966,929000,"1528 Berkeley St Apt 4, Santa Monica, CA 90404",CA 90404,3,2,1294,8131,1, Townhouse,1972, Two, Los Angeles,None
https://www.realtor.com/realestateandhomes-detail/3166-Toulouse-Cir_Thousand-Oaks_CA_91362_M18799-42150,1499000,"3166 Toulouse Cir, Thousand Oaks, CA 91362",CA 91362,5,3.5,3354,8955,3, Single Family Residence,1987, Two, Ventura,"Pool Features: Pool Description: Private Pool, Pool Construction: In Ground, Pebble"
https://www.realtor.com/realestateandhomes-detail/6742-Terrazo-Ct_San-Diego_CA_92130_M21228-48042,2199000,"6742 Terrazo Ct, San Diego, CA 92130",CA 92130,5,5.5,3789,6029,3, Single Family Residence,2017, Two, San Diego,Pool Features: Community
https://www.realtor.com/realestateandhomes-detail/57-Grant-Ave_Petaluma_CA_94952_M13952-06549,1550000,"57 Grant Ave, Petaluma, CA 94952",CA 94952,4,2.5,2080,68825,2, Single Family Residence,1972,1, Sonoma,None
https://www.realtor.com/realestateandhomes-detail/60-Stratus-Ln_Tustin_CA_92782_M17187-46098,812500,"60 Stratus Ln, Tustin, CA 92782",CA 92782,3,2.5,1400,None,2, Condominium,2005, Two, Orange,Pool Features: Community
https://www.realtor.com/realestateandhomes-detail/13843-Woodruff-Ave_Bellflower_CA_90706_M13484-50754,1399000,"13843 Woodruff Ave, Bellflower, CA 90706",CA 90706,8,4,3536,6710,1, Multi-Family,1954,, Los Angeles,None
https://www.realtor.com/realestateandhomes-detail/2502-Mira-Vista-Dr_El-Cerrito_CA_94530_M21472-20276,958000,"2502 Mira Vista Dr, El Cerrito, CA 94530",CA 94530,3,2,1347,4935,2, Detached,1962,2, Contra Costa,None
https://www.realtor.com/realestateandhomes-detail/5062-Mycenae-Way_Oceanside_CA_92056_M11739-62867,975000,"5062 Mycenae Way, Oceanside, CA 92056",CA 92056,2,2.5,1899,4925,2, Single Family Residence,1988,2, San Diego,Pool Features: Community
https://www.realtor.com/realestateandhomes-detail/207-Wild-Lilac_Irvine_CA_92620_M14160-05285,1020000,"207 Wild Lilac, Irvine, CA 92620",CA 92620,3,2.5,1987,1000,2, Condominium,2005, Two, Orange,"Pool Features: Association, Community, In Ground"
https://www.realtor.com/realestateandhomes-detail/1025-Calle-Stellare_Rancho-Palos-Verdes_CA_90275_M99781-09407,1850000,"1025 Calle Stellare, Rancho Palos Verdes, CA 90275",CA 90275,2,2.5,2360,33541,2, Townhouse,2017, Two, Los Angeles,None
https://www.realtor.com/realestateandhomes-detail/1710-Lynn-Ave_Dos-Palos_CA_93620_M15940-05434,349000,"1710 Lynn Ave, Dos Palos, CA 93620",CA 93620,3,2,1724,9583,1, Single Family Residence,1949,1, Merced,None
https://www.realtor.com/realestateandhomes-detail/918-El-Dorado_Vallejo_CA_94590_M22439-20720,250000,"918 El Dorado, Vallejo, CA 94590",CA 94590,2,1,926,1873,, Single Family Residence,1918,1, Solano,None
https://www.realtor.com/realestateandhomes-detail/20-Ramble-Creek-Dr_Cotati_CA_94931_M28377-78335,175000,"20 Ramble Creek Dr, Cotati, CA 94931",CA 94931,2,1,784,None,, Single Wide,1994,, Sonoma,None
https://www.realtor.com/realestateandhomes-detail/8342-Columbine-Ave_California-City_CA_93505_M14495-60101,399900,"8342 Columbine Ave, California City, CA 93505",CA 93505,8,4,3128,7405,,,1991,, Kern,None
https://www.realtor.com/realestateandhomes-detail/2675-Tyler-Way_West-Sacramento_CA_95691_M12720-37351,389500,"2675 S Tyler Way, West Sacramento, CA 95691",CA 95691,2,3,1416,4487,2, Halfplex,1990,2, Yolo,None
https://www.realtor.com/realestateandhomes-detail/807-E-Kaweah-Ave_Visalia_CA_93292_M24541-81281,279000,"807 E Kaweah Ave, Visalia, CA 93292",CA 93292,3,2,1442,8100,, Single Family Residence,1961,1, Tulare,None
https://www.realtor.com/realestateandhomes-detail/31820-McWade-Ave_Homeland_CA_92548_M14208-08557,369000,"31820 McWade Ave, Homeland, CA 92548",CA 92548,2,1.5,1173,13068,1, Single Family Residence,1964, One, Riverside,None
https://www.realtor.com/realestateandhomes-detail/4575-Kreuer-Rd_Phelan_CA_92371_M17609-99900,647111,"4575 Kreuer Rd, Phelan, CA 92371",CA 92371,4,4,4076,100624,5, Single Family Residence,2006,1, San Bernardino,None
https://www.realtor.com/realestateandhomes-detail/3400-Sullivan-Ct-Apt-122_Modesto_CA_95356_M24419-92169,234000,"3400 Sullivan Ct Apt 122, Modesto, CA 95356",CA 95356,2,2,1030,1198,, Condominium,1981,1, Stanislaus,Pool Features: Pool Type: Pool House
https://www.realtor.com/realestateandhomes-detail/7266-San-Luis-St_Carlsbad_CA_92011_M18628-53863,219000,"7266 San Luis St, Carlsbad, CA 92011",CA 92011,2,2,1440,3500,, Double Wide,1976,, San Diego,"Pool Features: Community, Gunite, Heated, Gas Heat, In Ground"
https://www.realtor.com/realestateandhomes-detail/121-Via-Grande_Olivehurst_CA_95961_M10118-04718,55000,"121 Via Grande, Olivehurst, CA 95961",CA 95961,2,1,720,3180,, Mobile,1977,, Yuba,None
https://www.realtor.com/realestateandhomes-detail/18128-Sundowner-Way-Unit-1137_Canyon-Country_CA_91387_M20086-04236,355000,"18128 Sundowner Way Unit 1137, Santa Clarita, CA 91387",CA 91387,2,2,843,140263,2, Condominium,1985,, Los Angeles,Pool Features: Association Pool
https://www.realtor.com/realestateandhomes-detail/3113-Atlantic-Ave-Unit-7_Long-Beach_CA_90807_M21954-19478,399900,"3113 Atlantic Ave Unit 7, Long Beach, CA 90807",CA 90807,1,2,765,49223,1, Townhouse,1981, Two, Los Angeles,"Pool Features: Private, Association, Fenced, In Ground"
https://www.realtor.com/realestateandhomes-detail/30000-Kasson-Rd-Spc-287_Tracy_CA_95304_M92879-99996,430000,"300000 Kasson Rd Unit 287, Tracy, CA 95304",CA 95304,2,1,1500,8712,, Single Family Residence,,1, San Joaquin,None
https://www.realtor.com/realestateandhomes-detail/31-Sembrio-St_Ladera-Ranch_CA_92694_M28589-87608,809990,"31 Sembrio St, Rancho Mission Viejo, CA 92694",CA 92694,3,2.5,1738,43560,2, Townhouse,2013, Two, Orange,"Pool Features: Association, Community"
https://www.realtor.com/realestateandhomes-detail/37-Tamarindo-Way-Unit-2_Chula-Vista_CA_91911_M29340-44642,410000,"37 Tamarindo Way Unit 2, Chula Vista, CA 91911",CA 91911,3,1.5,1164,None,, Condominium,1973, Two, San Diego,"Pool Features: Association, Community"
https://www.realtor.com/realestateandhomes-detail/8742-Spring-Canyon-Dr_Spring-Valley_CA_91977_M17002-43819,390000,"8742 Spring Canyon Dr, Spring Valley, CA 91977",CA 91977,2,2.5,1088,None,1, All Other Attached,1986,2, San Diego,"Pool Features: Below Ground, Community/Common, Heated"
https://www.realtor.com/realestateandhomes-detail/39-Waterfront-Ct_Copperopolis_CA_95228_M13150-81288,1688000,"39 Waterfront Ct, Copperopolis, CA 95228",CA 95228,4,3,2753,12197,4,,, Two, Calaveras,None
https://www.realtor.com/realestateandhomes-detail/2459-Diamond-St_Rosamond_CA_93560_M12636-38543,599999,"2459 Diamond St, Rosamond, CA 93560",CA 93560,8,4,2688,7841,,,1987,, Kern,None
https://www.realtor.com/realestateandhomes-detail/2004-Olivia-Way_Stockton_CA_95209_M12230-45354,625000,"2004 Olivia Way, Stockton, CA 95209",CA 95209,4,3,3041,6970,3, Single Family Residence,2003,2, San Joaquin,None
https://www.realtor.com/realestateandhomes-detail/532-S-Elverta-St_Visalia_CA_93292_M99037-13990,409000,"532 Elverta St S, Visalia, CA 93292",CA 93292,4,2.5,2116,4792,2, Single Family Residence,2020,2, Tulare,None
https://www.realtor.com/realestateandhomes-detail/304-N-Sycamore-Ave_Rialto_CA_92376_M19423-00636,350000,"304 N Sycamore Ave, Rialto, CA 92376",CA 92376,3,1,1212,6900,, Single Family Residence,1930, One, San Bernardino,None
https://www.realtor.com/realestateandhomes-detail/5022-Cribari-Vale_San-Jose_CA_95135_M16589-56028,545000,"5022 Cribari Vale, San Jose, CA 95135",CA 95135,2,2,1240,None,, Condo,1968,1, Santa Clara,None
https://www.realtor.com/realestateandhomes-detail/4486-40th-St_San-Diego_CA_92116_M23045-93832,1030000,"4486 40th St, San Diego, CA 92116",CA 92116,3,2,1399,6246,2, Detached,1928,1, San Diego,None
https://www.realtor.com/realestateandhomes-detail/11634-Juniper-Hills-Rd_Littlerock_CA_93543_M11166-94315,550000,"11634 Juniper Hills Rd, Littlerock, CA 93543",CA 93543,3,2,2061,494842,2, Single Family Residence,2007, One, Los Angeles,None
https://www.realtor.com/realestateandhomes-detail/1565-W-Lewiston-Ave_Riverdale_CA_93656_M12006-68485,420000,"1565 W Lewiston Ave, Riverdale, CA 93656",CA 93656,3,2,1920,87120,, Custom,,, Fresno,None
https://www.realtor.com/realestateandhomes-detail/8510-Elizabeth-Lake-Rd-Spc-5_Leona-Valley_CA_93551_M27036-54722,90000,"8510 Elizabeth Lake Rd Spc 5, Leona Valley, CA 93551",CA 93551,2,2,736,434293,,,1978,, Los Angeles,None
https://www.realtor.com/realestateandhomes-detail/730-Dairy-Ave_Corcoran_CA_93212_M13834-18587,425000,"730 Dairy Ave, Corcoran, CA 93212",CA 93212,7,4,3920,13068,, Triplex,1979,1, Kings,None
https://www.realtor.com/realestateandhomes-detail/1925-Otay-Lakes-Rd-Spc-148_Chula-Vista_CA_91913_M11969-18289,239000,"1925 Otay Lakes Rd Spc 148, Chula Vista, CA 91913",CA 91913,3,2,1668,1290683,1, Manufactured Home,1972,1, San Diego,Pool Features: Community/Common
https://www.realtor.com/realestateandhomes-detail/1184-N-Main-St-Apt-39_Fort-Bragg_CA_95437_M23628-74189,250000,"1184 N Main St Apt 39, Fort Bragg, CA 95437",CA 95437,2,2,1440,None,, Double Wide,1981,, Mendocino,None
https://www.realtor.com/realestateandhomes-detail/73450-Country-Club-Dr-Spc-215_Palm-Desert_CA_92260_M25238-48264,199000,"73450 Country Club Dr Spc 215, Palm Desert, CA 92260",CA 92260,2,2,1618,None,,,1983,, Riverside,Pool Features: Community
https://www.realtor.com/realestateandhomes-detail/16369-Wimbleton-Dr_Victorville_CA_92395_M23039-72906,219995,"16369 Wimbleton Dr, Victorville, CA 92395",CA 92395,2,2,1248,7352,2, Manufactured On Land,1983,1, San Bernardino,None
https://www.realtor.com/realestateandhomes-detail/5649-Canary-Dr_North-Highlands_CA_95660_M24531-50552,327000,"5649 Canary Dr, North Highlands, CA 95660",CA 95660,2,1,904,7405,1, Single Family Residence,1951,1, Sacramento,None
https://www.realtor.com/realestateandhomes-detail/22651-Sonoma-St_Hayward_CA_94541_M14339-03760,475000,"22651 Sonoma St, Hayward, CA 94541",CA 94541,2,1,809,6250,, Detached,1927,1, Alameda,None
https://www.realtor.com/realestateandhomes-detail/1347-Terrace-Ct_Visalia_CA_93291_M26427-17783,365000,"1347 Terrace Ct N, Visalia, CA 93291",CA 93291,3,2,1504,7943,2, Single Family Residence,2015,1, Tulare,None
https://www.realtor.com/realestateandhomes-detail/41931-Granite-Ridge-Rd_Shaver-Lake_CA_93664_M99387-99457,1595000,"41931 Granite Ridge Rd, Shaver Lake, CA 93664",CA 93664,5,4,4519,24394,, Single Family Residence,1998,2, Fresno,None
https://www.realtor.com/realestateandhomes-detail/6932-Garden-Hwy_Nicolaus_CA_95659_M22650-79368,995000,"6932A B Garden Hwy, Nicolaus, CA 95659",CA 95659,7,2.5,3568,47045,, Duplex,1977,2, Sutter,None
https://www.realtor.com/realestateandhomes-detail/6822-Alondra-Blvd-34_Paramount_CA_90723_M26882-95684,390000,"6822 Alondra Blvd Unit 34, Paramount, CA 90723",CA 90723,2,2,1058,168142,, Condominium,1979, One, Los Angeles,Pool Features: Association
https://www.realtor.com/realestateandhomes-detail/1408-Titleist-Way_Manteca_CA_95337_M20758-71618,679000,"1408 Titleist Way, Manteca, CA 95337",CA 95337,4,2.5,2520,22216,3, Single Family Residence,1985,1, San Joaquin,None
https://www.realtor.com/realestateandhomes-detail/375-Mill-Pond-Dr_San-Jose_CA_95125_M93049-69939,299000,"375 S Mill Pond Dr Unit 375, San Jose, CA 95125",CA 95125,2,2,1512,None,1, Single Wide Mobile Home,1978,, Santa Clara,None
https://www.realtor.com/realestateandhomes-detail/379-Elizabeth-Ln_Ramona_CA_92065_M18510-30076,799900,"379 Elizabeth Ln, Ramona, CA 92065",CA 92065,4,2,2628,111949,5, Detached,1991,1, San Diego,None
https://www.realtor.com/realestateandhomes-detail/18640-Collins-St-Apt-110_Tarzana_CA_91356_M12345-94311,399000,"18640 Collins St Apt 110, Tarzana, CA 91356",CA 91356,2,2,945,33106,2, Apartment,1973, Ground Level, Los Angeles,"Pool Features: Pool Description: Community Pool, Filtered, Filtered - No Heat, Heated & Filtered, Pool Construction: In Ground"
https://www.realtor.com/realestateandhomes-detail/31380-Alisa-Pl_Valley-Center_CA_92082_M28648-58265,1150000,"31380 Alisa Pl, Valley Center, CA 92082",CA 92082,4,3,2872,98010,2, Res Income 2-4 Units,1995,1, San Diego,None
https://www.realtor.com/realestateandhomes-detail/1422-Cabrillo-Park-Dr-Apt-A_Santa-Ana_CA_92701_M18472-56892,305000,"1422 Cabrillo Park Dr Apt A, Santa Ana, CA 92701",CA 92701,Studio,1,468,None,, Condominium,1974, One, Orange,"Pool Features: Association, Community"
https://www.realtor.com/realestateandhomes-detail/580-Yosemite-Way_Salinas_CA_93906_M29513-60527,600000,"580 Yosemite Way, Salinas, CA 93906",CA 93906,3,2,1149,6200,2, Single Family,1976,1, Monterey,None
https://www.realtor.com/realestateandhomes-detail/2563-Bethards-Dr_Santa-Rosa_CA_95405_M11576-91102,935000,"2563 Bethards Dr, Santa Rosa, CA 95405",CA 95405,5,4,2451,10019,2, Single Family Residence,1969,1, Sonoma,"Pool Features: Pool: Yes, Pool: Built-In, Cabana, Pool Sweep, Solar Cover"
https://www.realtor.com/realestateandhomes-detail/90-Giralda-Walk_Long-Beach_CA_90803_M22023-02305,1650000,"90 Giralda Walk, Long Beach, CA 90803",CA 90803,2,2,1352,5069,1, Single Family Residence,1926, One, Los Angeles,None
https://www.realtor.com/realestateandhomes-detail/1595-Cactusridge-St_San-Diego_CA_92105_M15222-73049,665000,"1595 Cactusridge St, San Diego, CA 92105",CA 92105,3,2,1629,4155,1, All Other Attached,1981,2, San Diego,Pool Features: Community/Common
https://www.realtor.com/realestateandhomes-detail/1480-42nd-Ave-Apt-4_Capitola_CA_95010_M11749-27380,699000,"1480 42nd Ave Apt 4, Capitola, CA 95010",CA 95010,2,1,840,871,, Condo,1972,, Santa Cruz,Pool Features: Community Facility
https://www.realtor.com/realestateandhomes-detail/11228-Alburtis-Ave_Norwalk_CA_90650_M11457-44600,625900,"11228 Alburtis Ave, Norwalk, CA 90650",CA 90650,3,2,1060,5162,2, Single Family Residence,1955, One, Los Angeles,None
https://www.realtor.com/realestateandhomes-detail/1429-North-Avenue-49_Los-Angeles_CA_90042_M11343-79280,985000,"1429 North Avenue 49, Los Angeles, CA 90042",CA 90042,2,2,1974,5998,2, Multi-Family,1923,1, Los Angeles,None
https://www.realtor.com/realestateandhomes-detail/6473-San-Ignacio-Ave_San-Jose_CA_95119_M25310-95955,1799000,"6473 San Ignacio Ave, San Jose, CA 95119",CA 95119,5,3,2563,6860,3, Single Family,1972,2, Santa Clara,None
https://www.realtor.com/realestateandhomes-detail/1233-Vienna-Way_Venice_CA_90291_M19212-09152,4750000,"1233 Vienna Way, Venice, CA 90291",CA 90291,4,3.5,8002,10890,4, Single Family Residence,2014,2, Los Angeles,"Pool Features: In Ground, Heated, Solar Heat, Safety Fence, Waterfall"
https://www.realtor.com/realestateandhomes-detail/6950-Avenida-Rotella_San-Jose_CA_95139_M21791-07756,950000,"6950 Avenida Rotella, San Jose, CA 95139",CA 95139,3,2,1308,6114,2, Single Family,1976,1, Santa Clara,None
https://www.realtor.com/realestateandhomes-detail/3482-Rich-Field-Dr_Carlsbad_CA_92010_M15691-74454,1290000,"3482 Rich Field Dr, Carlsbad, CA 92010",CA 92010,4,3,2476,None,3, Detached,2005,2, San Diego,None
https://www.realtor.com/realestateandhomes-detail/18749-White-Oak-Dr_Sonoma_CA_95476_M22616-05596,1975000,"18749 White Oak Dr, Sonoma, CA 95476",CA 95476,4,3.5,2734,82764,2, Single Family Residence,1976,3, Sonoma,"Pool Features: Pool: Yes, Pool: Common Facility, Membership Fee"
https://www.realtor.com/realestateandhomes-detail/315-Rancho-Dr-Unit-C_Chula-Vista_CA_91911_M10338-05596,511000,"315 Rancho Dr Unit C, Chula Vista, CA 91911",CA 91911,4,2,1613,None,, Townhouse,1978, Two, San Diego,None
https://www.realtor.com/realestateandhomes-detail/88-N-Jackson-Ave-Unit-322_San-Jose_CA_95116_M14621-86777,585000,"88 N Jackson Ave Unit 322, San Jose, CA 95116",CA 95116,1,1,1069,None,1, Condo,2006,2, Santa Clara,None
https://www.realtor.com/realestateandhomes-detail/5059-Niagara-Ave-Unit-5_San-Diego_CA_92107_M28799-37825,630000,"5059 Niagara Ave Unit 5, San Diego, CA 92107",CA 92107,1,1,560,7014,, All Other Attached,1986,2, San Diego,None
https://www.realtor.com/realestateandhomes-detail/8475-Innsdale-Ln_San-Diego_CA_92114_M15476-77050,625000,"8475 Innsdale Ln, San Diego, CA 92114",CA 92114,3,2,1364,7000,2, Detached,1970,1, San Diego,None
https://www.realtor.com/realestateandhomes-detail/7728-Via-Vivaldi_San-Diego_CA_92127_M12853-30776,1595000,"7728 Via Vivaldi, San Diego, CA 92127",CA 92127,3,3.5,3038,5499,2, Detached,2003,2, San Diego,Pool Features: Below Ground
https://www.realtor.com/realestateandhomes-detail/2613-Mission-Blvd-Apt-4_San-Diego_CA_92109_M26895-62390,750000,"2613 Mission Blvd Apt 4, San Diego, CA 92109",CA 92109,1,1,500,6652,, All Other Attached,2004,2, San Diego,None
https://www.realtor.com/realestateandhomes-detail/219-Brannan-St-Unit-1D_San-Francisco_CA_94107_M29679-00276,949000,"219 Brannan St Unit 1D, San Francisco, CA 94107",CA 94107,1,1.5,844,82764,, Condominium,2000,, San Francisco,"Pool Features: Built-In, Cabana, Common Facility, Lap"
https://www.realtor.com/realestateandhomes-detail/3323-Swinging-V-Rd_Borrego-Springs_CA_92004_M23502-26144,319000,"3323 Swinging V Rd, Borrego Springs, CA 92004",CA 92004,3,2,1489,22216,2, Single Family Residence,2013, One, San Diego,None
https://www.realtor.com/realestateandhomes-detail/36068-Teaford-Poyah_North-Fork_CA_93643_M29410-68829,319700,"36068 Teaford Poyah, North Fork, CA 93643",CA 93643,3,2,1700,6420,1, Single Family Residence,1979, Two, Madera,None
https://www.realtor.com/realestateandhomes-detail/1212-H-St-Spc-25_Ramona_CA_92065_M19240-22897,59900,"1212 H St Spc 25, Ramona, CA 92065",CA 92065,2,2,1056,2000,, Mobile,1979,1,6073,None
https://www.realtor.com/realestateandhomes-detail/1379-Hunn-Rd_Yuba-City_CA_95993_M22191-30461,389900,"1379 Hunn Rd, Yuba City, CA 95993",CA 95993,3,2,1703,10019,2, Single Family Residence,1979,1, Sutter,None
https://www.realtor.com/realestateandhomes-detail/43642-17th-St-E_Lancaster_CA_93535_M18053-02166,409900,"43642 E 17th St, Lancaster, CA 93535",CA 93535,3,2,1529,6970,2, SFD,1989,1, Los Angeles,Pool Features: Above Ground
https://www.realtor.com/realestateandhomes-detail/717-San-Joaquin-Ct_Atwater_CA_95301_M11107-52552,325000,"717 San Joaquin Ct, Atwater, CA 95301",CA 95301,3,2,1397,5567,2, Single Family Residence,2003,1, Merced,None
https://www.realtor.com/realestateandhomes-detail/1357-Sundance-Dr_Plumas-Lake_CA_95961_M22197-52762,575000,"1357 Sundance Dr, Plumas Lake, CA 95961",CA 95961,3,2,2432,10019,3, Single Family Residence,2018,1, Yuba,None
https://www.realtor.com/realestateandhomes-detail/82320-Kenner-Ave_Indio_CA_92201_M26508-71414,300000,"82320 Kenner Ave, Indio, CA 92201",CA 92201,4,2,1239,6970,, Single Family Residence,1960,1, Riverside,None
https://www.realtor.com/realestateandhomes-detail/8042-Champagne-Dr_Stockton_CA_95210_M10867-67196,325000,"8042 Champagne Dr, Stockton, CA 95210",CA 95210,3,2,1158,7100,2, Single Family Residence,1979,1, San Joaquin,None
https://www.realtor.com/realestateandhomes-detail/8500-East-Side-Potter-Valley-Rd_Potter-Valley_CA_95469_M19690-63023,599900,"8500 East Side Potter Valley Rd, Potter Valley, CA 95469",CA 95469,4,2,2350,50965,, Single Family Residence,,1, Mendocino,"Pool Features: Pool: Yes, Pool: Above Ground"
